id_criptografado,nome_subar
e3b6f46df4843148dbdf14827a9448d24268d52fa5602db7d225006e9fdfa1df,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
f0cf41615145312c2bc7868808dcdef7764bb590c46038a67eaf62a25c370717,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d78e8a9e45ac43fc8f21817713b0f3b969b67b8ccb281162674c3c0acad64e84,Praia de Botafogo - Rua Marquês de Abrantes
117fb7887e3857751609613b6b5eeff76a1a89dc5c134277cde33f46478cd577,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
ab6433b19f3985f64f8ea8460d35fdb3288b157be5fb93ad2ef71b90739cbf93,Jardim de Alah
4e97df3ad7f3c7da9c150c2a47f8a531ccf37e362b53c0715ed9898aaf65d9db,Estações São Francisco Xavier - Afonso Pena
41b3611677d51e55818f4ff1886cfaf083fd55aa9c09800c04db0fa501751070,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6d265597367808bf39f16dcdd2c7b518b2331717253ebf7abdaaa104a30e1b3b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6220b71be2f392851ac3ae93144d94818063f55cb300835bdc3fceb9e78f715a,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
2059f223a2eca266653ec7a794f5b3c3d3f71298374cd62af2327c62194ba9dd,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
97f6818b4e7f1650847870fdf211f3cf83b1d3f048cb05e93093308fcbd8cf71,Estações São Francisco Xavier - Afonso Pena
e6961aa51b271c26dc89a9392a977b45f72a490268deaadd438b386f4e245b13,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
722fd8d78e112a0d867f68259e017985fcdb66fc48ad13a0c410ae1a0dd1c6cb,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
189122dcade8f4ce22c8ff7afa4fedddfc4f4b5d8231b2a5122be6c71c385d0c,Estações São Francisco Xavier - Afonso Pena
b2d100815c6d410d9be1f7994d5be29c715230ccd07cd4a64c7c07ed71a34a7f,Rodoviária - Terminal Gentileza - Estação Leopoldina
862ed876331eff7c3ba59d3838afc53c86bfdf9c181ef96d993ffc67a7f25584,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
c9f3d7aef2cfddf659b51baebb846b2dda02f30e9c4456c9eaea8b26a53fbb82,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d4e379826b0075fdd878805b4cf3abb0ce25cf73abbc3f4646f0ef530ff712ad,Campo Grande: Estação de Trem - Calçadão
414156f2f2f6464f6d09d899647c0af735626bbcbef84918e9f45f3e931385fa,Estações São Francisco Xavier - Afonso Pena
2d5401ddf1d231d04d8057311778ac5459edc10cda1ccea411af5c81c59e93ac,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
0aa067d8406ed96d32819940f7f49b38e47dd09d1fae4a50fd99a46c3d225d18,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
3cc448feea6bf6b7d30d0acb91c5b84e575155c63f4ed7a153a4ad3ce728f6c6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
3501cdbe649e18e33812c92fb13d0bc4d047e87989ea0a6eb1600eedb0da9c5d,Estações São Francisco Xavier - Afonso Pena
5a9fca19f448093837eaab3175f6dcd27b5dc61ab0badd216fc1793fc5058410,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
9e5cca1370a5f2c938a38dfd2706f1903eb954a02dae944cea528d2d83f19ff1,Estações São Francisco Xavier - Afonso Pena
9c74f43f643a5302a46ed26053489dd072982a179fbda0fdbce0394e83724f40,Rodoviária - Terminal Gentileza - Estação Leopoldina
779f99832c0e88fc091d59a108f074a009092e8f6f4ea048bcb74eb081fc923e,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
119dd7b83703c7ad8786acb750225b3e896789a250e309ce8dadf964342bd763,Rodoviária - Terminal Gentileza - Estação Leopoldina
e524ce2a5a98f4f76fe794ca9414fcbad579baa7f702ebf6c62ba7b8525ff38d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
0c519eb3a1e0b55c6dce335c7b2f83620042493e2f2cfabc07fcb88e8e9e4c30,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
3ff88409e680aee0721b9ad3f1cf9c81b849e3a38df99e1549211cb164ac9094,Rio Sul
30409ec2856d844d56838eb21c532bd80167e9550b4d7ed366ba9a8449f47f23,Estações São Francisco Xavier - Afonso Pena
18c9ea4b09c897c63a8af966f197e64558e7c00701735663d385660c4eb62975,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
98a869eba5125228c40c74df47c3dcd3131ab1706584fec2def6b0ab0213d49b,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
eef39485a9bffb5caad0aa2495992af531dbf0567010d91322f706d1887cb217,Campo Grande: Estação de Trem - Calçadão
824326d7c036dbd797f950fd0b122bb66c97acb96f88ec62f5d01013414ae79f,Estações São Francisco Xavier - Afonso Pena
a2dfc27cea7c2e0ba05a6d807424e2747ff93aec10cec3caae4d955747ae4b3c,Praia de Botafogo - Rua Marquês de Abrantes
a5fabd7ecfa91b0f006c7b897f6a29bb4c75f6740ae3a1f1d6aa4dbebf3d4375,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
e95b174389c4be9f56a381e1333fa4ea792a8707b1552ea63e1a5f3d5b055bb7,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
965d262a1df60f67b32c82a93cd09689ace295a5e31091659f97770f312506fd,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
5213c52e9df98659e74dbcdeb87aa59e7587fc60009428868b663fe2c7b54f56,Praia de Botafogo - Rua Marquês de Abrantes
05574c317a8e3d59a8007f369f1d3ef00e545856c832517640998a2bd63f9645,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
56dc40b550e7594a0d213702e7ee74aa1af8888f035e0ba8a0d232733aedcc94,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
629587c72847ada265cd134c0294b6ce829ff4a4dc8b9b9df0ccf615e76146be,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
f5121293a7d1905887ecf2abddac590362c89892143aad0e8fb675bfea59ed32,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d7e2764c9afc03466f8369e5bbbd18feca135a4dfa41369c1f65751badfc1859,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
01d702a5303006a8118c3cb6800670c047f3f7edcbff5b821c350655e263f7e2,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
ceecc32c9b9c5add958d8fa7593a032bd967e119b4b72f19381173d028c41d09,Praia de Botafogo - Rua Marquês de Abrantes
82d3407cc774077d2d9229e4c5fe09ad6b917b1d56a8694fd4fbd4b72d96cca8,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
f5fb6d397ea088ba08b0f92ef908dc61917f9c3601eef2b0a1d68237e5008248,Jardim de Alah
7fa0ecc3193e94ee4353bc239fca1bf1ea0c1958cf141191c4d1322d35d51065,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
fe2d3649c9c620c9b4cbec851bf35a195452fb7566bdd88823777bdba2323218,Jardim de Alah
c4d666a16648ee3dff76f096e8f9f85b32c6749adcaddff366cb64e10f3aeacd,Estações São Francisco Xavier - Afonso Pena
2e93ddf3e754304386043df689ef7c89c66880627bb98155b59ba3906ad857b1,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6381c655732d611a4ba3926740472add7c40de7ef97ef2889af330d9cfa91a93,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
c20bf66bfa6c62d5df12348a7162bbca99c222f18ba3d194c5a3c15fb30915ff,Jardim de Alah
3e0768d291bbb4fef598690f3d38f5eb6d4ec2d3db82dcda13ab2b851d9df984,Praia de Botafogo - Rua Marquês de Abrantes
48bdf3f79bef83f4a7c2f41b605015513810145fb03554be8fef0a137f63496f,Estações São Francisco Xavier - Afonso Pena
a5e4bba4be4e14163e63f745aee744a6f8a381f7f9ca83f66882bf9acd86f4a8,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d1f2358938bb443f1bf4a7e809082703e75def5767fbdff6f1a0af4e5f12503a,Rodoviária - Terminal Gentileza - Estação Leopoldina
4d847ae7860d92b36643667c43147b2c8287257032cb28b253709ba682a49be4,Estações São Francisco Xavier - Afonso Pena
5d624baa837bcaa74353d1f09514d5b26ccb4f2402cf097f96bcf11459e4e05e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
b6bae26a5a715f64e66a1647c2924317a4c02b10083a3dee5c7fa455d672d142,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
f760d07bfd6576e91af69941f41db77bf36938fb6dfa4f95c9284768b81e6e2c,Rodoviária - Terminal Gentileza - Estação Leopoldina
fa2e88a17d10507c97b94fef5687a798d139f3ca0cbbe039458c73f77fa054e4,Rio Sul
da32bac190cb98a045a87321177fa12dfe2241aac47cd731bfb9747fd908f138,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
76442759f7435f5df9e3262864f8c0de55234460f97143bbf436988822397383,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
741a4ad3e466ed226f3125d91fd70ee3dcf6a73fac35159abf1376e845627822,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
a52ab2a1d003934c30dc2ee87e2e133a813b29813adcab5de6bc281674879ff7,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6d243149fd643506eb052d295f9ee4e85d907bbc648407c7cdd4aed9199a6b38,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
9738cd4ac3d8f4e3a08bb982b2695402b3db6fb64abdd39dcee9e7111bda5dce,Rodoviária - Terminal Gentileza - Estação Leopoldina
1e39cfc20dc54c690c3a19451ddd736920da32456c12cbfd31e1d5aa19ec36bb,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
ed408d0167260549a2909309268ffdd2226e4b26c89ecd4b0d372c68a1a6419f,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
a350d555b0b7f9393646abf77231a26e8b245091a9258d14bb88dd2e9ffadc12,Estações São Francisco Xavier - Afonso Pena
2286ff365633376b34473457aa9c31663e78eac3289d03d4cfc8e236405f1236,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
5f394c8295025b101d953083f2a0b17bd5918edab6eff0871d35c88fb8de5b2c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
a0643f3df721800aad8a11dadb7193196bf1fe221a75686d870017da0f019fbb,Rodoviária - Terminal Gentileza - Estação Leopoldina
0a3c7d6dbc877ede450e23ec24ad49200467ced166360eebe5d4729bc850c445,Campo Grande: Estação de Trem - Calçadão
3b9584396d972aa0692292b32129c4707739d2929d229ca3339201d2811d386c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
92424a5ce3c3485b92b616e8ad580bdfe64bd3275aac2d30d8bfa913ddf4625e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
210c1afede9d058b6b4d9af2b76124445b75e5ab75aa393ee09c85a190229d59,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
c6422fc03ab04afb01dc1993e23b5b54e7ee9f318237fc1610dc3e5fb5452ef5,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
568d3b160cc9fd3f6c1cb68f0eab72d80d5bf8b63a66f786c569c3ef67ce0abc,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
bb0d41b982f82f8e69c795ffb628ea733b9b785855cfadec7554cdaa051a5ff7,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
38d9bf71a8de7db0de16c49d163717691cdf86365657b902977754d2d277f175,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
87824fe292ca25687b6b2a01ab44113b0a92a9148afdc74caeded7fde9b72c26,Estações São Francisco Xavier - Afonso Pena
23210b9412999a30f65883f7c9ed87225d528a943fef668e7bdaac251463e62e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
e11282a23012a01ccaf13e033dc29968eb3e7724c8a8351fd4be588d6bae388f,Rodoviária - Terminal Gentileza - Estação Leopoldina
d3f669b2cb2428a9e2216cac759835604e3f5c7eedf8c4370a13e692340f3163,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
780dac964d9ea2ee19f51a1bec9c553dd93d7ae145e1593b77fc382a729544b6,Rodoviária - Terminal Gentileza - Estação Leopoldina
683462006afb76e33ffacb9bdc128a269d52834bd530f23dddae1f1af686d741,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6cbc465375ce4ff85aa8816ada1038526d72c079fd8327e38bb44d103ceed68a,Estações São Francisco Xavier - Afonso Pena
feba7c2180ed520165428bcdb0b34d6aa25c705992e84a49ae60343a7b039f41,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
b61b2295494b23f45f88a71d398058b079e9287187d80325f289240ad14528ce,Rodoviária - Terminal Gentileza - Estação Leopoldina
7a2002bb7c4295fcaf2f2e1f4f35cad3ef0151e8cb10225e62d0c1ec750d251b,Rodoviária - Terminal Gentileza - Estação Leopoldina
987a28b84a349d97f039151b20efcca921aebce595c91327a65571c0b7d58013,Rodoviária - Terminal Gentileza - Estação Leopoldina
2386e9a0cbfb7ea3d52568014d1748e72794789eff12fa16e0f427b64750e9cc,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
1ba5ca9fcd1900648bc1defdb84d83bec329529e40571d2a0d932387b8fc9c11,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
538e12e4c5d4024ebcc24a6050369cb49a82302d553741b7af5e1fd638892652,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
eafa57d685bd12736dfbc3339db77516940669f11ff223e459574bdf26b1032c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
66385bfa819871548b27d77584c8806fd841886d41949d851c1c7f342a3c1db1,Estações São Francisco Xavier - Afonso Pena
e60f3aeb122b2ad4b03e92d2a64f9dd3d02cc24b694e35331e526c15e8ca0439,Jardim de Alah
46aa0f67700b4d8d7221099a70cff48ba2644700340eab327494c093b7c09fb9,Estações São Francisco Xavier - Afonso Pena
6978c390b1c8356bbd8c0b17abc723a5efabdba6c98a57fcccaaed1b724c1439,Estações São Francisco Xavier - Afonso Pena
39ab2db7b99a0f5c827e715f841628c6290e0e4cfc181d2195add637564948f3,Rodoviária - Terminal Gentileza - Estação Leopoldina
766208e2de8b78ee09e1eb73fab584cb8daaf7f82af7f5df0e561e183908415a,Estações São Francisco Xavier - Afonso Pena
7ca61167ca6eb4d6ccd61cadd737b531ca29afeb53f090b83e32f76595b8562c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
2f63f73df5abfd47f5248ec921be1ab021f962d32aa3ed601b2f197acd9ce602,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
25b41f1485cecc02022c817d0cd6c5ef375e7dd2c1533971c017f1e746382771,Estações São Francisco Xavier - Afonso Pena
3c5d9d94a1ab7a0ce4688e5f75cea6f66b7ca3d953ca76e813743520e82249c7,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
15509e19ad0350bf046450a0febc9e675b67b4b5d71ae5ceb07d48b7c7661cc8,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
366ce5176643c9e82577b379a8b884f7e6ef41abb8cb13e28661646a32179a5d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
3baed1742c42b022ac4ba22c15874d9df2bd2fe3a58da3c29de4c04c2bf54378,Rodoviária - Terminal Gentileza - Estação Leopoldina
545eb57f3e8613cdab99dfcbc6e049770c564824c31b1420ae21f0ac8fe3f462,Estações São Francisco Xavier - Afonso Pena
7d387c5ecf3f7e3272af4c7a49f91e4430360b93318a5f40ca3f5cf72682276d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
93514b3c9b39b8f7feae8391d0bea0f7fd9fd1b6fbca2b7137bceea15e5652c6,Praia de Botafogo - Rua Marquês de Abrantes
e036cf9bffc0e1a08a4add107d33caa559b33c4cd467c4a45faa584fb4df4095,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
41f341b2358ed3836eb5406272e0c56385519cbd8c2e702d13ba528ebffb7880,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
192c74bb155cf753a36b2fc73835692020ec15987ec25817b4d543239fc24b6d,Estações São Francisco Xavier - Afonso Pena
54b52a8935618e79eeaabf7a5b96034c61e713c4ea0bf0d1dab2f214f3328fe2,Estações São Francisco Xavier - Afonso Pena
5a40aae23bc68ce54449d823389d8b8cf4ed552b120a776d126cbbe0c08404a1,Jardim de Alah
82dc599e03f75251c6c56764132b26e4f63a5f2f38034d9858fe1f7a8fb8fda7,Praia de Botafogo - Rua Marquês de Abrantes
4f7b4d9028a90176464e8be6837c640fe9167f5164227d1ead0ba4dc1947fd66,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
e15642a2910fa5c3f202c453c42c162f47e4cf92d31d9384e897a7eee8634e87,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
03d86e6da0921030df0ee10a4dc78831aabda425706534f2e0d2a2e6b541ad02,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
fefb2bb68167350df0bf161a37d49edfd25db98492c719da370a45ce1f51dbbe,Rio Sul
3527cee80641a8925a34816e7330f9bbf6d616d5053638476b318b61fda2a114,Jardim de Alah
e623eb58d8bc8aabdcb2d07f8afd5110fb62394d625929330eef6bb95e8cfcd1,Jardim de Alah
71351743290db429b48705b752b27a49023d7446a2fb6feb58ce9ec12fa7899b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
65db9365ffebc0b40d1ea826fea6648c59e7eb6f55b9da1885a68c33d669f538,Jardim de Alah
fe11a9b1819962278f6d22c5e41b8c38e7e32406cc70abdd482bd28755cf9a5c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
54d487d294780ef10d758539dbf1bf8040d2c89ddffb59754eafa557169bedd7,Praia de Botafogo - Rua Marquês de Abrantes
96daf565e058521aef62cc033321e516fe2be6f37e63dd97fc8188ab8b3856af,Rio Sul
1be4606d519520901c0607f9480700383b319d132531175868b983a43331a0d9,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
665f54feca0ea892dd9a631232d89226ec30adae40ea846f8fb1bd929d99dee1,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
e86de41a96a10b2921c5bc1a61f0c0b9b54a5aee0e36da8ba87c4600b39b2dcc,Rodoviária - Terminal Gentileza - Estação Leopoldina
7d218232af77a47f860e08d93bc0dfe9b8dd836e62fff808f564b484ceb00017,Campo Grande: Estação de Trem - Calçadão
5aef25dec44431c2e87368d6718df263fe1a36c18155528046ea02e3d7bd8eba,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
03130e2b3ad3467eb3c48ef36ab61f031c23abbb9e22d46065d7c14bd05f9793,Rodoviária - Terminal Gentileza - Estação Leopoldina
474449c5c682e32d7b8788883bceb70082161e51254df6c6fc9c3f7706611b4e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
274a7c0ba989d7c558ee976e589180a2d81ebfda7f92a369dd35959c0c073964,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
cd0a895b38841b6a5663a593ba79f70e0bf5d00e64448d155cb304751547e30e,Rodoviária - Terminal Gentileza - Estação Leopoldina
836ad51003f8ffade86eb124c125e1a667e5fa353ca3edee6115a84ce8dcc54c,Estações São Francisco Xavier - Afonso Pena
77874f61f33ef81cb2a8fabfdef69f20baed4f597cd8260c6095baf1b7fa2a01,Praia de Botafogo - Rua Marquês de Abrantes
a25904d3a661e506e5240c08d8a40eabb16d095cccd3b397d27e339ecf4d9a05,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
66b575f8a3856048845b9ba24586886562432235ba5a2f4b3521b0db2274e12a,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
f65566de1855050f2c30de3b4728a97327378f383a1bb7f7b728da57f5da20a3,Rodoviária - Terminal Gentileza - Estação Leopoldina
0c99071f0b7f8cde2ce4e958e326e120e49dc4d6d38587f8f71b88d108c1bf05,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
48a48434444085a130863bbf3bfa7c0f3e4001d02d2a70bbef9b29af9e01e083,Rodoviária - Terminal Gentileza - Estação Leopoldina
cc9770f654c58424c8f07984fd3a48876f648cf2752ab423d76d6ba9f7a97a82,Estações São Francisco Xavier - Afonso Pena
b4f64219b3a3ef7324c7242c3c0a1abf03397b0b3b256ceeaad9d7afaf493795,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
17176a6d801b3face19ddecaa5e1a1fdd0d757fb8458fa3179764640789b4c74,Campo Grande: Estação de Trem - Calçadão
faa1aad7e82e39fd6ee947c6e178100a080b886e56d766e9e5a002c8b77138a7,Campo Grande: Estação de Trem - Calçadão
134175c2d67733636c70f5ff8e2f9fd6631944a3a80159dc8c3b151b3eb4b0e3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d15a7396115e1d80de5cd8b5c2d5cdd4eb6162237bfa348ead8540a1f8f04228,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
8d5c1c9e18b5030a20362e93f798149902c1d6ea71b5aa278282eb8c1c487369,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
bb5be666356637cadf5be824585f7f6bf4296465e4a2f6a3068184af234b819a,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
afc308c618e0b84df98ae7fb11a2d2e45ea70938e59b5a56640a75d6aaa59f0b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
897f664dcd47da1c3127270809bb088253e6a9739e697ce08dc5e0643def90f1,Estações São Francisco Xavier - Afonso Pena
4725dccc8a289e26f2fdd342ef0a31b0b2ff0cdca92bba3f5434dfd5a85fbd7e,Campo Grande: Estação de Trem - Calçadão
46e33937af1586972e36a76cbd12ae981cc1888861301e9aeb447686ee55c36b,Praia de Botafogo - Rua Marquês de Abrantes
7bf600fec1a2f6cbcf5edf47213b3eeae7e380d982ffcaff5e51f2e8a5f547bd,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
ed5527c89724a9b6d15eb49849c8cebf110b8aaf6cb1429c813dfc3a46d12fff,Rodoviária - Terminal Gentileza - Estação Leopoldina
1263d916a93920e7f749bd79e23e1ed8e0a7e3eb585cbca050cbaf15ed66001a,Estações São Francisco Xavier - Afonso Pena
1bb668d51d33412c5be0ac325b3f35b989c34a72de62d61e0849d027b82bb0a3,Rodoviária - Terminal Gentileza - Estação Leopoldina
9675caae1627906bce2682e6a7a187bbb304d291f854e3f6409b1fe4f14b2693,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
9a5e31048e4c66f868af07c153ab521b28031384df468a95fb2ef57eb7b307e3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
ccf27d067bda6fabaf17616479ad725a5f763790effbca4c0a666d34f8c64f71,Estações São Francisco Xavier - Afonso Pena
6896cf312dafabdf8c892541cb3eb8e62d9d1378765a3ca40de092fd0d792fc9,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6a5f69f6d737a3a150e0cfed79be980973dc6e22586617ca949c08b8e96b28a4,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
889e497c3104729316721ccf5eb318ebc5598adc61f555d61d8b1a7d28fb219b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
d5a7d2350069a217b1d714217501686511c0b890e14386363db1b8078cf26e8b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
ad3d067b656e7a2234e88c2987185dfdea2d22ec2c5a307d15313a933bcdfbdc,Estações São Francisco Xavier - Afonso Pena
f0a37c52fcf1d3ee4d7b3854e19466197a0f7d88e3c36c57167c893c02a1675d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
003a3c4500827c4738c14a9642d5cb8427d40c10199e95383f26e2c815248f26,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
505c12c3d324f6729725a5e9b9d6ce0aeac32c75505d546746cf407c8c9f843a,Praia de Botafogo - Rua Marquês de Abrantes
b571a31d2df9b0cdc68ea190af599999ef87ecba61e5172b959cee862ef94e08,Praia de Botafogo - Rua Marquês de Abrantes
87624d9ee89768d8bb989fb451b8489d02ed4885887aeb9a7a587713ce7b39ba,Jardim de Alah
45b7f441c03bf6610dc99c1fb6f3ac824d519b4bc0475b03304d93ddb98129ab,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
b0deecb44464f02e774da4084b0977fc43f4f9acd0c9a80df6dd9946dccc80f1,Estações São Francisco Xavier - Afonso Pena
9d8b13f10f9c8403d2a5a583d179f4887942b9c989ac1d97cf3af0be8faa9b53,Rodoviária - Terminal Gentileza - Estação Leopoldina
ae1164dfe648fe42aee1d0759715421031dcf1dafbe2079b14b28129888f9b70,Estações São Francisco Xavier - Afonso Pena
f9c7d104477e2edb2746be9c3865c3899018d13b182d1c1ea87aeed58f3039f7,Praia de Botafogo - Rua Marquês de Abrantes
8ed5fe634a21b2fc01a300f2f7a6bc5050f63e7b8313194b82202cfdfe0d4d6c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
1c2cb7f9c589af2996ab7a7efd12d460ba564685a6c47a703e62cf02733cd09f,Estações São Francisco Xavier - Afonso Pena
cdb57eb3106a6868714a4b7ce3d72067a09b271b4e8c8dbc5db6144f20d862ec,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
6a498d6a8118422ef411843bbcfa7644b76ecb226a7fe545dfdefab37a33fcec,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
8255a8dde7af707912470049602d2ff64d50335fd883e01a07da4456157066ee,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
71127aa83cea7ab3d891ff4edcda5e0ae03118a61cfbad73576626a893a93a8b,Praia de Botafogo - Rua Marquês de Abrantes
65ed4b00a961b7f58c290aa4910849cb7329c97411308fc9dc5b27492c042f08,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
14df01678c5499221db650a2f37416cde10c3dd12e332f18ec1b63dd1011aec4,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
cc6c235359cad1ac55b0b440c2de739f1a7ec087842d561656bdd812ca6cbb22,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
c39cd24e6aeeb9a3e7d570792143e180698178f866558de2e66b9502462a98cc,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria
a4775500ad3e8aabaa939263f724e5cb91b72ed762483bd15dd76144d5b3fcc6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
da05161fa6274bd698210c23e57c0b606f81957179ffcc6655f34a6983da864d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
3c32fcaa4587c4c9fefa0e4d7294c0b4cb429b260896e571c6bac5c878be0f7d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
bacdf06f26f3f2baa1b5552345d77e3602c2dc3f6a0a0785819be1b8e2f67b6c,Rodoviária - Terminal Gentileza - Estação Leopoldina
651602e6f316b17ac2a56b27da41d8407613eb69102be7fd4ffe163c2fa3cd26,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
483da5117e299a56bb3af7eb067128749c56d09646b513d018ac9819cbdb0048,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia
94dc3fbab889da19945b874e335ac291afdb7ead5b7ba8ca151b181f88183835,Rio Sul
bc87dcf291d246cd60b8aca46557db28b2a3ad8301ff271abaa51fed9d687c52,Campo Grande: Estação de Trem - Calçadão
